place,frequency,lat,lon
ムー,8,-20.2759451,57.5703566
澤田,8,40.784713,140.580715115016
北穂,8,31.8779901,113.2878388
木更津,8,35.3816066,139.9262431
潤州,8,32.1959525,119.3980401
鳥部,8,23.31556,120.607
小川山,8,35.9094463,138.6122912
蓼科,8,35.6774857,139.7364864
不動沢,8,36.567059,138.815414
久田,8,38.9219999,139.8460919
小河内,8,38.262639,138.459391
攝津,8,34.7801513,135.5614065
大仙,8,31.1989633,107.5078704
高塚,8,34.6905007,137.6816901
豊野,8,36.7109116,138.2750389
洗足,8,35.6101514,139.6941664
春野,8,34.4688439,133.8029958
稲毛,8,35.6370846,140.0925674
箕面,8,34.8347808,135.468244
山畑,8,37.563211,140.4136675
入江,8,35.307777,136.273924
篠の井,8,36.5774147,138.1381842
アワラ,8,36.2113447,136.2290431
置戸,8,43.6761479,143.5887015
婆羅,8,23.9322842,105.5655704
刀根,8,35.603874,136.151551
千川,8,35.7383242,139.689366
倉岳,8,32.4277996,130.3269638
西洞,8,35.4331216,137.1653519
真土,8,33.224181,132.744757
永昌,8,38.2471544,101.9713736
越中沢,8,35.5317855,139.0964724
浦潮,8,13.6373724,100.5920243
宿河原,8,35.6154495,139.5796278
網島,8,33.8475364,118.5554194
バンガー,8,-8.7288046,15.169027
横寺町,7,35.7019549,139.7353911
根の上,7,35.180464,137.064674
櫻井,7,34.5132193,135.8466795
白金台,7,35.6381027,139.7265652
カプリ,7,24.4634781,80.4326209
長与,7,32.8190302,129.8793666
魯西亜,7,37.3779309,121.5210253
鮎川,7,39.272354,140.066931
二俣,7,35.4131275,135.1545354
二條,7,35.0122777,135.7422283
石町,7,37.5633295,126.9747869
雄勝,7,43.7553336,143.6444592
三郡,7,45.3344796,125.207758
恩納,7,37.5667573,14.2807473
鳳,7,34.5322454,135.4591753
桐生,7,36.4111882,139.3329094
二条,7,35.0122777,135.7422283
黒海,7,43.87280435,33.9938155867774
幌向,7,43.1514461,141.6554135
九竜,7,22.3116452,114.1767885
フランクフルト,7,50.1106444,8.6820917
虎頭,7,25.2359479,118.0321413
後周,7,31.5688799,119.3787085
熊岳,7,40.1743212,122.1353519
浪速,7,44.0977642,143.8582742
下京,7,37.252955,140.66275
厚木,7,35.4433894,139.3783891
島田,7,34.8301289,138.1741848
氷見,7,36.8493922,136.9908551
十国,7,42.6609776,129.2187336
なら,7,-0.5252306,166.9324426
小貝,7,23.1422054,113.271421512712
かさ,7,33.9876533,51.4428856
かうべ,7,34.6932379,135.1943764
山鼻,7,25.0807636,121.2852007
桜川,7,34.6682269,135.4902944
白楽,7,35.4896753,139.6279215
須崎,7,33.3926318,133.2931682
漠北,7,27.042809,113.91373
権現堂,7,35.481781,140.111917
芝山,7,25.1030034,121.5225195
潯陽,7,32.906389,109.416667
ウェールズ,7,52.2928116,-3.73893
メッカ,7,21.420847,39.826869
バイエルン,7,34.8076112,135.6748898
瀧野,7,34.4624361,136.0582602
根府川,7,35.2026663,139.1387321
東山梨,7,35.694184,138.7026487
楊家,7,47.8377611,126.7441797
讃州,7,34.31343965,134.043789292543
北斉,7,38.9300032,115.3831601
日坂,7,34.8132903,138.0794229
桶川,7,35.9986994,139.5639154
上尾,7,35.9733233,139.58846
玄菟,7,43.948154,4.806495
浮穴,7,58.02446735,14.4594804693033
橿原,7,42.0580457,126.7281494
鳳来,7,29.399862,107.296521
三室,7,35.8851646,139.6762275
愛宕下町,7,35.4798192,135.4067654
賀古,7,35.5355076,134.849122
イタ,7,-27.275006,-52.3381725
鳥海,7,35.4654251,139.3590724
宮の森,7,43.0469871,141.298464360019
扇,7,35.8894105,109.1357285
茨木,7,34.815181,135.5621113
驪山,7,41.1452706,123.0206182
會稽,7,34.889277,113.614013
大手町,7,35.6867882,139.7662244
黒竜江,7,48.0000047,127.999992
ジブラルタル,7,36.1285933,-5.3474761
岸和田,7,34.4603225,135.3781003
ウォータールー,7,8.338977,-13.069573
日高見,7,38.3310737,140.359
清武,7,31.8593828,131.3892315
韮山,7,35.0535301,138.9453333
坂田,7,35.3359081,136.2878023
久山,7,35.6440099,113.5314273
鴻の巣,7,38.8749474,140.932318
妻籠,7,35.5773707,137.5963052
城西,7,35.1317137,137.8621863
犬山,7,35.3802772,136.9457636
斑鳩,7,24.1989349,109.9172016
川辺,7,34.2570092,135.2668764
高屋,7,5.7057571,100.9994459
諫早,7,32.8514832,130.0413828
崎陽,7,26.5821057,111.8351032
武陵,7,29.0572367,111.6775679
皆川,7,37.662154,139.063761
河合,7,36.5082704,140.5171055
網代,7,35.0437146,139.0811875
大伝馬町,7,35.363548,136.622374
正直,7,31.9745171,106.595307
久井,7,48.4519774,125.3536688
西伯利,7,23.68387755,120.432009874261
船場,7,32.5946596,128.6565409
パンジャブ,7,30.9293211,75.5004841
西牟婁,7,33.6246922,135.5136283
新屋,7,39.6770069,140.087555
八達,7,31.6509938,94.7805143
水道町,7,32.8029038,130.7131313
須佐,7,34.6218854,131.6055926
桃井,7,35.647786,139.7039034
東浦,7,34.9492661,136.9704553
粟島,7,38.463664,139.242879231387
ゴタ,7,50.9494849,10.7014435
エチオピア,7,10.2116702,38.6521203
タライ,7,11.4765951,8.71303303484095
ケンシントン,7,34.902314,135.71960635
コリント,7,37.9385413,22.9273768
上の山,7,40.0020103,141.0353458
浦戸,7,33.496738,133.569449
小金原,7,33.77406515,113.155906940456
富津,7,47.174394,132.516788
南魚沼,7,33.9596816,131.2609757
モントルー,7,43.617944,6.765164
うみ,7,33.5677324,130.5110964
ブリュッセル,7,50.8465573,4.351697
紀三井寺,7,34.185198,135.1900596
不来方,7,12.4777805,-3.58795713101245
檜山,7,24.7515277,121.4666003
大田原,7,34.8038357,134.1541506
牡鹿,7,37.5940358,61.8397935
美ヶ原,7,35.304832,136.290679
苗場,7,34.2961358,116.0251014
猿若町,7,35.0980165,136.8659275
天祥,7,24.1825147,121.4939579
仁川,7,37.456,126.7052
忍路,7,43.2033576,140.8711597
三軒家,7,34.3072339,133.1168585
丹沢,7,54.3706858,18.6129821033008
根上,7,36.5563655,137.1743351
中之島,7,34.6899015,135.488097057365
サンダカン,7,5.8391274,118.1158598
並木,7,35.5563994,139.3821526
鷲羽,7,34.524525,105.8433418
坂越,7,34.7688666,134.4174108
野川,7,35.6490422,139.5800621
草加,7,35.8282516,139.8033621
河原,7,24.1014769,115.0577538
更科,7,42.7200659,124.7568885
長樂,7,25.8993802,119.5408624
永平寺,7,36.0557075,136.35601521229
栂尾,7,24.4511955,121.4663928
涸沢,7,35.2477266,115.4464761
とどろき,7,35.608362,139.6480235
南歐,7,55.3997225,10.3852104
若林,7,35.0265199,137.0963553
一の谷,7,35.4129885,133.4483823
枕橋,7,28.89809,117.035481
八海,7,45.3166805,141.644571
北埼玉,7,40.789046,141.28928
大井町,7,35.6063813,139.7348903
田方,7,35.3997429,133.3806705
アジヤ,7,8.533333,12.283333
鶴田,7,37.1144827,79.9200157
苫田,7,37.563211,140.4136675
王滝,7,22.9637,109.043
子持,7,35.6118288,139.392534252017
破魔射場,7,34.9914718,135.7610142
下鴨,7,42.9962395,-7.8607156
堀の内,7,35.2636035,139.686646
上ノ原,7,34.2161975,131.8114125
豊玉,7,36.2523,116.911
祝町,7,37.933686,139.051688
榎町,7,34.301357,135.1463988
伊吹,7,35.403274,136.37779
黒井,7,37.1840495,138.2683484
下新川,7,34.8398372,135.6126149
大河原,7,38.0474645,140.740428
一乗,7,32.941419,113.93606
杉並,7,37.870009,112.5452739
長瀞,7,36.0952833,139.1124789
若江,7,34.6556314,135.6081327
毛馬,7,-3.03553825,-60.0457530331466
木曽福島,7,35.8439371,137.693597
タウ,7,30.9248944,101.1574419
小南,7,30.9482463,114.0161965
王地,7,35.1196758,134.0672168
大槌,6,39.3584659,141.9001305
大庄,6,36.6194477,137.2755905
三筋町,6,35.4945713,132.8248172
黄瀬,6,39.9798362,140.4024699
ユートピア,6,34.67332005,135.469642105135
愛蘭土,6,48.8695169,2.3345894
高市,6,34.0284488,133.011103
今帰仁,6,22.9691835,120.2999731
与那国,6,24.4558713,122.9876807
玉城,6,34.369154,115.902169
真和志,6,39.0962352,111.8347126
小松,6,36.4018391,136.4528145
玄武,6,24.4938988,110.9559926
矢来,6,31.6893711,130.3033114
大須賀,6,35.7364093,139.8455885
今の山,6,32.8575666,132.8500894
澎湖,6,32.2839033,117.3181028
なで,6,21.8747273,108.1756648
跡見,6,34.0702037,130.9034869
荒山,6,30.2841703,118.1299559
畠村,6,35.356306,136.2818042
粟野,6,35.616819,136.028376
ハバナ,6,23.135305,-82.3589631
田人,6,36.94230875,140.660635878626
斑尾,6,25.6028,110.475
一宮,6,34.283225,134.02259
梅ヶ枝,6,36.20533735,133.362771916243
くめ,6,35.06176,133.922922
みえ,6,34.7339685,136.5154489
鶴舞,6,35.1562141,136.9172966
呉淞,6,22.5978339,120.2796
蔡,6,45.6126766,10.3150854
滄,6,29.8556443,90.8749807
淮南,6,25.9847407,117.7367604
紹興,6,29.9992425,120.576854
豫州,6,30.4856296,130.810087514682
淮安,6,33.5524785,119.1075773
黔,6,27,107
江陵,6,37.76452,128.8993979
釜山,6,35.1799528,129.0752365
鈴ヶ森,6,39.0120537,140.9171704
砧,6,34.98635,136.079677
指ヶ谷,6,34.72263,138.1764961
小名木,6,35.654809,140.183221
岩殿,6,34.67051,138.8523055
鵠沼,6,35.3214239,139.4826015
白石,6,35.8676218,139.9756876
宇品,6,45.708116,126.6823062
大三,6,34.6641313,136.3687487
宝塚,6,34.811665,135.3402872
高鍋,6,32.122192,131.5334675
燕岳,6,36.4068593,137.7127725
戸の口,6,34.238051,132.122512
千駄木町,6,36.2353052,137.1886605
心斎橋,6,34.6745173,135.5003566
おらんだ,6,52.2434979,5.6343227
ゴビ,6,43,107
春日野,6,35.7482529,139.6447502
燕京,6,27.4261378,101.5075349
ムカ,6,45.3358423,27.8228998
久保,6,35.3336854,139.9060856
ふじ,6,35.362799,138.730781
大館,6,40.2880036,140.5565299
六日町,6,37.0671232,138.8758939
豊岡,6,35.5447858,134.8133194
下松,6,34.0088947,131.867972
豊浦,6,42.5800261,140.7154772
後志,6,34.339625,104.625674
池の尾,6,50.9205515,6.9599409
隴,6,38.0000001,101.9999999
岩鼻,6,33.9790059,131.2250919
泓,6,28.687547,115.8540042
大湖,6,34.2474487,117.2827788
セントポール,6,51.51378715,-0.09845055141833
曙町,6,35.1553357,136.9318548
上枝,6,44.980196,128.315814
北川,6,31.9719109,104.2934626
大原野,6,34.9138915,135.3053647
幌泉,6,35.4276528,118.0898394
館山,6,34.9959209,139.8618906
霞ヶ関,6,35.674217,139.7527174
丸山台,6,35.3976773,139.5681115
香美,6,22.548127,114.0343446
川田,6,34.0613981,134.204202
エストニア,6,58.7523778,25.3319078
小木,6,37.8091228,138.2637119
アミアン,6,49.8941708,2.2956951
サモア,6,-13.7693895,-172.12005
寧楽,6,44.0300789,141.7821758
宇田川町,6,35.6620752,139.6974957
今出,6,33.5879189,130.2473614
加羅,6,27.4229,106.095
一大,6,37.824098,140.4933532
アラズ,6,41.6310215,-0.751451
佐波,6,32.9724755,131.9018836
球磨,6,35.696017,139.6671014
田子,6,33.4902816,135.6779393
瑞穂,6,44.2660799,142.3963613
ポーランド,6,52.215933,19.134422
ハイチ,6,19.1399952,-72.3570972
高田,6,34.516288,135.7448226
一ツ橋,6,35.693171,139.757346
うぜん,6,43.3990441,-0.433093
丸子,6,22.2790146,114.1724833
一谷,6,34.9908201,137.0087202
神樂,6,43.7607934,142.349417
弁天,6,37.913982,139.0588484
八郎潟,6,39.9474977,140.0783833
天橋立,6,35.5680023,135.190638152182
宍道,6,35.4065597,132.9085798
ジャガタラ,6,33.3707891,129.5531734
柴田,6,35.0724042,136.9090763
可児,6,35.4225467,137.0553687
伊豆の国,6,35.035531,138.961915
北庄,6,32.0643095,118.6285998
陣場,6,40.3991088,140.6075603
下馬,6,38.3056276,141.0151519
北周,6,22.0782979,112.7327996
南郡,6,35.695624,114.470698
殷墟,6,35.0788834,135.5633345
勿來,6,24.8639758,121.5512547
東町,6,34.3406109,133.1765581
八条,6,43.717028,142.0487435
マーシャル,6,59.91425735,21.9546804208852
津留,6,33.2861491,130.2723598
川内,6,31.8137835,130.3122563
南海道,6,33.50694785,134.061441030426
江北,6,29.6219118,106.6818547
岡町,6,34.7791604,135.4650058
柳条,6,43.6031801,123.8384138
田の原,6,35.874166,137.499977
高砂,6,43.1001515,141.540788
國後,6,30.5762674,114.3595719
しゃり,6,43.9124057,144.6720651
関が原,6,38.91402475,141.148499098435
南宮,6,36.738654,138.371076
霞が関,6,35.672078,139.7451239
瓊浦,6,25.0688079,102.622999568948
三富,6,35.7675026,104.0059851
尼崎,6,34.7318667,135.4318846
石浦,6,21.8401089,112.520256
加古川,6,34.767787,134.8393773
片上,6,34.7420166,134.1832442
茶臼,6,34.832365,134.685635
在家,6,34.9110032,137.132328
両三,6,27.8849814,102.2657395
宰府,6,33.586802,130.447393866603
荒井,6,34.7578437,134.7936014
佐井,6,41.4300287,140.8647775
三春,6,37.4496368,140.4793865
西脇,6,34.948093,138.396997
君津,6,35.3336425,139.8950942
錦小路,6,31.2813794,121.6714758
車屋町,6,35.009697,135.76032
小串,6,34.1697865,130.9280874
富岡,6,37.335186,141.0226227
東安,6,26.3952429,111.3106069
多度津,6,34.2711186,133.757012
五丈原,6,34.2851368,107.6124607
南陽,6,33.0010496,112.5292693
海老名,6,35.4530142,139.3916744
六箇,6,33.909896,116.2206393
玉江,6,34.4054441,131.3795987
道修町,6,34.6887815,135.5011103
蘇士,6,25.04237,121.5417827
江ノ島,6,35.30008825,139.480645175305
布留,6,35.6529608,139.5467067
弓月,6,37.939863,139.30891
成東,6,35.6084534,140.4108142
初島,6,35.0399383,139.171507053069
多度,6,35.1335399,136.6406941
小野田,6,34.0079811,131.1854093
種市,6,25.05613905,121.599795147047
今井,6,36.5950297,138.1451062
林邑,6,35.1441348,110.6092839
濃尾,6,24.3806,105.466
親不知,6,37.0068414,137.7382409
みちのく,6,35.5348989,139.4732763
那珂川,6,36.714223,140.159842
から,6,30.0443879,31.2357257
アテーネ,6,37.9839412,23.7283052
フロリダ,6,34.9560305,137.1665837
マジョーレ,6,37.03081,14.7037965
ブリストル,6,51.4538022,-2.5972985
針ノ木,6,38.4772462,141.0977027
マルタ,6,35.8885993,14.4476911
大良,6,22.8440335,113.2477945
トネ,6,35.8573615,140.138754
夕顔,6,35.588155,111.9184005
久六,6,40.534132,139.497704
野方,6,35.7196957,139.6531263
赤間,6,33.8082939,130.5695947
三本松,6,34.5787051,136.0363137
風連,6,44.292176,142.4214415
五戸,6,31.3536127,118.4277477
上北,6,32.8211452,111.6358596
狩宿,6,35.3016078,138.588902
平壌,6,39.0046949,125.7358714
奥津,6,35.2196428,133.9334642
鳥島,6,30.484415,140.300234537475
タンタ,6,30.7833666,30.9982536
グリーンランド,6,77.6192349,-42.8125967
徐州,6,34.2050708,117.2782967
信貴,6,23.2084167,110.3569871
箒川,6,36.9660154,139.8303141
笊森,6,38.9712995,140.8140163
阿蘭,6,1.3145435,103.8946878
高岳,6,35.1741558,136.9162633
谷原,6,36.0163726,106.2386742
倶利伽羅,6,36.672509,136.7916218
小栗栖,6,34.3973138,135.9566688
岩菅,6,36.2952877,140.2764539
野口五郎,6,22.45056915,114.032793796269
荒船,6,36.084732,139.437677
北谷,6,34.2764746,131.6447711
立科,6,30.0443879,31.2357257
巴黎,6,48.8588897,2.32004102172008
矢作,6,35.285313,139.180113
大淀,6,34.775,108.609444
洞川,6,26.1050432,103.0615453
南柯,6,23.1072447,120.3019684
東葛飾,6,32.163593,118.541618
金川,6,31.5365939,101.8098326
甘粛,6,38.0000001,101.9999999
楡木,6,36.5071518,139.7453712
一志,6,32.2750989,119.1790898
嬬恋,6,56.4884,58.847012
中之条,6,36.5853523,138.8521738
猿ヶ京,6,36.725538,138.885316
東小川,6,35.0979107,136.8194306
小塚原,6,38.172074,140.935321
久喜,6,36.0656137,139.6775246
こはま,6,25.75,94.166667
真庭,6,36.6734354,139.0033591
周智,6,34.1632275,108.2040679
安積,6,24.9361,104.631
志太,6,34.865226,138.228085
椎葉,6,34.499124,131.6871
飯岡,6,35.7293267,140.683679
北安曇,6,23.193177,115.401092
宮前,6,34.2132217,135.1887578
大倉,6,22.862088,120.533806
秋山,6,41.2366726,140.8788228
川上,6,35.2809304,133.6349326
木原,6,33.243679,130.3203016
国富,6,47.6481242,126.3924718
八雲,6,42.2533273,140.2732585
大葉,6,37.4092247,140.9841652
烏江,6,31.1415158,120.6406744
リーズ,6,53.7974185,-1.5437941
南佐久,6,22.31239425,114.16365249915
泊瀬,6,24.0886,106.927
北信,6,36.9916946,138.559799
菟玖波,6,40.3474471,116.0003714
濱町,6,34.29136785,133.7922648039
大米,6,23.2059,104.941
愛冠,6,43.0205567,144.8446298
北九州,6,39.5070215,116.584492
予州,6,30.4856296,130.810087514682
緬甸,6,17.1750495,95.9999652
末吉,6,35.3263769,140.0642043
笹山,6,35.2682745,138.2763924
からふと,6,50.15947595,143.026441186009
ポートサイド,6,31.1821275,32.3725819650013
幌内,6,43.8575273,142.1186261
閑田,6,21.418165,109.147813
万沢,6,35.204254,138.504929
大子,6,29.7485776,91.4836551
バークレー,6,37.8708393,-122.272863
駒橋,6,40.2010501,140.590262
洒水,6,35.5582579,113.5259557
馬ヶ岳,6,31.1100525,101.8792208
王禅寺,6,35.5861588,139.5224604
呉羽,6,36.719111,137.1657966
パタゴニア,6,-44.99006975,-70.6734314401517
金鱗,5,47.5160431,129.6126818
坊城,5,33.2593594,113.0001059
威海衛,5,37.5120997,122.1152599
田原本,5,34.5528287,135.7909298
熊毛,5,51.5433474,-0.090564
阿里,5,32.502433,80.1056099
葱嶺,5,30.8510272,117.3530381
神樂坂,5,35.7039298,139.7341347
とつか,5,35.4005483,139.534215
大澤,5,34.7595863,138.8309955
コモ,5,-12.2045176,44.2832964
錦江,5,31.7368814,130.6532935
西道,5,37.2421201,131.864715923989
千駄ヶ谷,5,35.6812658,139.7113311
蜀江,5,43.608765,73.76075
平鹿,5,34.8370207,111.2110046
飽海,5,30.4580672,114.5445445
台北,5,25.0375198,121.5636796
羽地,5,29.0051104,108.9144099
マラッカ,5,35.8911104,140.6590047
蒲郡,5,34.8229991,137.2260391
朝倉,5,33.551573,133.4853416
鬼無,5,34.3255264,133.9937666
戸ヶ崎,5,35.8043447,139.858489
くま,5,34.7191915,51.0122844
小松島,5,34.6222471,134.4238906
南清,5,22.3600033,112.7979344
セルビア,5,44.1534121,20.55144
毛呂,5,35.9403972,139.3093003
一の宮,5,33.109508,129.9130082
飯盛,5,33.9812127,130.9274002
新座,5,35.8037343,139.5562
汐入,5,35.2802909,139.6621587
日向和田,5,35.7881631,139.2297257
御油,5,34.8457169,137.3218047
フジ,5,35.362799,138.730781
シナイ,5,-5.1915949,-74.0100174
メッシナ,5,38.1937571,15.5542082
建康,5,49.2037775,119.7326087
安徽,5,32,117
兩廣,5,21.571676,110.550353
蜀漢,5,25.198763,55.2386388
大梁,5,23.5256,108.708
撫順,5,41.8692972,123.924157
平庭,5,24.3201,105.214
溜池,5,35.5963167,139.417782695772
葛城,5,31.8749987,108.6999982
下伊那,5,35.4072749,139.453547
紙屋,5,35.0593741,133.7542182
関根,5,37.8645587,140.1464009
摺上,5,34.996004,135.755028
宮古島,5,24.813957,125.30557898287
しんとく,5,43.0796592,142.8393169
大熊,5,36.742611,137.440702
両替町,5,28.5555811,102.163778
ネス,5,21.3046024,73.9722539
湯元,5,47.0053708,130.1137919
八軒,5,43.0864712,141.3190886
車坂,5,21.5265028,109.8251597
豐原,5,24.2545422,120.7236842
酒折,5,35.6597419,138.5989109
裂石,5,26.8504861,100.4253801
儺,5,33.1933953,130.2919721
宮路,5,36.608892,137.320563
大浜,5,24.3860329,124.2103851
鷹巣,5,40.2319768,140.3694382
小千谷,5,37.3098255,138.8133463
余市,5,43.1869067,140.7947753
妻沼,5,36.2248884,139.3753374
羅國,5,26.4016533,100.280769
平尾,5,34.526951,135.575514
芦峅,5,28.9804412,118.8066897
大岩,5,34.97806915,137.614188065582
寺沢,5,36.386696,137.919419
ケルン,5,50.938361,6.959974
るもい,5,43.941029,141.6368171
寺井,5,36.4518274,136.4595421
費府,5,34.8096167,135.5788971
調布,5,35.6517768,139.5448061
香椎,5,33.659655,130.4441037
沙河,5,36.8616265,114.5112915
宇都,5,25.9543693,115.4104704
虚空蔵,5,34.689516,138.1008259
鵡川,5,42.8564305,142.265665
沙流,5,35.29225065,111.196400149532
両毛,5,24.4128498,109.1943921
