作品ID,作品名,first_published,main_published,main_based_on,文字遣い種別,図書カードURL,人物ID,姓,名,姓読み,名読み,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,テキストファイルURL,XHTML/HTMLファイルURL,Filename
48355,菅の堤の桜,,1922,,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48355.html,237,大町,桂月,おおまち,けいげつ,Omachi,Keigetsu,著者,1869-03-06,1925-06-10,https://www.aozora.gr.jp/cards/000237/files/48355_txt_32561.zip,https://www.aozora.gr.jp/cards/000237/files/48355_32576.html,sugano_tsutsumino_sakura
2033,津軽の虫の巣,1919,1979,1919,新字新仮名,https://www.aozora.gr.jp/cards/000311/card2033.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/2033_ruby.zip,https://www.aozora.gr.jp/cards/000311/files/2033.html,sugarunomushinosu
2082,津下四郎左衛門,1915,1999,,新字旧仮名,https://www.aozora.gr.jp/cards/000129/card2082.html,129,森,鴎外,もり,おうがい,Mori,Ogai,著者,1862-02-17,1922-07-09,https://www.aozora.gr.jp/cards/000129/files/2082_ruby_23122.zip,https://www.aozora.gr.jp/cards/000129/files/2082_23123.html,suge_shirozaemon
56539,告げ人,1908,1964,,新字新仮名,https://www.aozora.gr.jp/cards/000058/card56539.html,58,伊藤,左千夫,いとう,さちお,Ito,Sachio,著者,1864-09-18,1913-07-30,https://www.aozora.gr.jp/cards/000058/files/56539_ruby_59519.zip,https://www.aozora.gr.jp/cards/000058/files/56539_59556.html,sugebito
2081,椙原品,1916,1999,,新字旧仮名,https://www.aozora.gr.jp/cards/000129/card2081.html,129,森,鴎外,もり,おうがい,Mori,Ogai,著者,1862-02-17,1922-07-09,https://www.aozora.gr.jp/cards/000129/files/2081_ruby_23047.zip,https://www.aozora.gr.jp/cards/000129/files/2081_23048.html,suginohara_shina
53152,過ぎた春の記憶,1912,2008,1979,新字新仮名,https://www.aozora.gr.jp/cards/001475/card53152.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/53152_ruby_57448.zip,https://www.aozora.gr.jp/cards/001475/files/53152_57485.html,sugita_haruno_kioku
53152,過ぎた春の記憶,1912,2008,1979,新字新仮名,https://www.aozora.gr.jp/cards/001475/card53152.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/53152_ruby_57448.zip,https://www.aozora.gr.jp/cards/001475/files/53152_57485.html,sugita_haruno_kioku
48426,杉田の一夜,,1922,,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48426.html,237,大町,桂月,おおまち,けいげつ,Omachi,Keigetsu,著者,1869-03-06,1925-06-10,https://www.aozora.gr.jp/cards/000237/files/48426_txt_32747.zip,https://www.aozora.gr.jp/cards/000237/files/48426_33553.html,sugitano_ichiya
51100,水盤の王さま,1921,1977,,新字新仮名,https://www.aozora.gr.jp/cards/001475/card51100.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/51100_ruby_52984.zip,https://www.aozora.gr.jp/cards/001475/files/51100_53031.html,suibannno_osama
3686,追慕,1920,1981,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3686.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3686_ruby_12657.zip,https://www.aozora.gr.jp/cards/000311/files/3686_13062.html,suibo
4396,,1910,1977,,旧字旧仮名,https://www.aozora.gr.jp/cards/000058/card4396.html,58,伊藤,左千夫,いとう,さちお,Ito,Sachio,著者,1864-09-18,1913-07-30,https://www.aozora.gr.jp/cards/000058/files/4396_ruby_6262.zip,https://www.aozora.gr.jp/cards/000058/files/4396_42019.html,suigaizatsuroku_kyu
1496,吸い殻,1911,1991,,新字旧仮名,https://www.aozora.gr.jp/cards/001666/card1496.html,1666,漢那,浪笛,かんな,ろうてき,Kanna,Roteki,著者,1887,1939,https://www.aozora.gr.jp/cards/001666/files/1496_ruby_60795.zip,https://www.aozora.gr.jp/cards/001666/files/1496_60830.html,suigara
42174,水郷,1906,1979,,旧字旧仮名,https://www.aozora.gr.jp/cards/000022/card42174.html,22,三島,霜川,みしま,そうせん,Mishima,Sosen,著者,1876-07-30,1934-03-07,https://www.aozora.gr.jp/cards/000022/files/42174_ruby_13147.zip,https://www.aozora.gr.jp/cards/000022/files/42174_14007.html,suigo
47999,水郷異聞,,2003,1923,新字旧仮名,https://www.aozora.gr.jp/cards/000154/card47999.html,154,田中,貢太郎,たなか,こうたろう,Tanaka,Kotaro,著者,1880-03-02,1941-02-01,https://www.aozora.gr.jp/cards/000154/files/47999_txt_35603.zip,https://www.aozora.gr.jp/cards/000154/files/47999_35950.html,suigo_ibun
4986,水郷柳河,,1976,1911,新字旧仮名,https://www.aozora.gr.jp/cards/000106/card4986.html,106,北原,白秋,きたはら,はくしゅう,Kitahara,Hakushu,著者,1885-01-25,1942-11-02,https://www.aozora.gr.jp/cards/000106/files/4986_ruby_15801.zip,https://www.aozora.gr.jp/cards/000106/files/4986_15850.html,suigo_yanagawa
43546,水鬼,1924,1999,,新字新仮名,https://www.aozora.gr.jp/cards/000082/card43546.html,82,岡本,綺堂,おかもと,きどう,Okamoto,Kido,著者,1872-11-15,1939-03-01,https://www.aozora.gr.jp/cards/000082/files/43546_ruby_18822.zip,https://www.aozora.gr.jp/cards/000082/files/43546_18873.html,suiki
693,追儺,1909,1985,,新字旧仮名,https://www.aozora.gr.jp/cards/000129/card693.html,129,森,鴎外,もり,おうがい,Mori,Ogai,著者,1862-02-17,1922-07-09,https://www.aozora.gr.jp/cards/000129/files/693_ruby_333.zip,https://www.aozora.gr.jp/cards/000129/files/693_18396.html,suina
45969,粋を論じて「伽羅枕」に及ぶ,1902,1969,,新字旧仮名,https://www.aozora.gr.jp/cards/000157/card45969.html,157,北村,透谷,きたむら,とうこく,Kitamura,Tokoku,著者,1868-12-29,1894-05-16,https://www.aozora.gr.jp/cards/000157/files/45969_ruby_22393.zip,https://www.aozora.gr.jp/cards/000157/files/45969_22968.html,suio_ronjite_kyaramakura
1141,追憶,"1926, 1927",1969,,新字新仮名,https://www.aozora.gr.jp/cards/000879/card1141.html,879,芥川,竜之介,あくたがわ,りゅうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,1927-07-24,https://www.aozora.gr.jp/cards/000879/files/1141_ruby_5097.zip,https://www.aozora.gr.jp/cards/000879/files/1141_15265.html,suioku
48628,追憶,,1917,,旧字旧仮名,https://www.aozora.gr.jp/cards/000012/card48628.html,12,素木,しづ,しらき,しづ,Shiraki,Shizu,著者,1895-03-26,1918-01-29,https://www.aozora.gr.jp/cards/000012/files/48628_ruby_33071.zip,https://www.aozora.gr.jp/cards/000012/files/48628_33060.html,suioku
44388,「追憶」による追憶,1926,1990,,新字旧仮名,https://www.aozora.gr.jp/cards/001154/card44388.html,1154,岸田,国士,きしだ,くにお,Kishida,Kunio,著者,1890-11-02,1954-03-05,https://www.aozora.gr.jp/cards/001154/files/44388_txt_19960.zip,https://www.aozora.gr.jp/cards/001154/files/44388_21803.html,suiokuniyoru_tsuioku
1930,水仙月の四日,1924,1986,,新字旧仮名,https://www.aozora.gr.jp/cards/000081/card1930.html,81,宮沢,賢治,みやざわ,けんじ,Miyazawa,Kenji,著者,1896-08-27,1933-09-21,https://www.aozora.gr.jp/cards/000081/files/1930_ruby_9296.zip,https://www.aozora.gr.jp/cards/000081/files/1930_9724.html,suisenzuki
43757,水仙月の四日,1924,1990,,新字新仮名,https://www.aozora.gr.jp/cards/000081/card43757.html,81,宮沢,賢治,みやざわ,けんじ,Miyazawa,Kenji,著者,1896-08-27,1933-09-21,https://www.aozora.gr.jp/cards/000081/files/43757_ruby_17734.zip,https://www.aozora.gr.jp/cards/000081/files/43757_17903.html,suisenzukino_yokka
3715,追想,1922,1981,1953,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3715.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3715_ruby_12658.zip,https://www.aozora.gr.jp/cards/000311/files/3715_13063.html,suiso
47809,辻の立ち咄,1925,1996,1925,新字旧仮名,https://www.aozora.gr.jp/cards/000933/card47809.html,933,折口,信夫,おりくち,しのぶ,Orikuchi,Shinobu,著者,1887-02-11,1953-09-03,https://www.aozora.gr.jp/cards/000933/files/47809_ruby_73422.zip,https://www.aozora.gr.jp/cards/000933/files/47809_73461.html,sujino_tachi_banashi
49580,皇海山紀行,1923,2003,1923,新字新仮名,https://www.aozora.gr.jp/cards/001373/card49580.html,1373,木暮,理太郎,こぐれ,りたろう,Kogure,Ritaro,著者,1873,1944-05-07,https://www.aozora.gr.jp/cards/001373/files/49580_ruby_37385.zip,https://www.aozora.gr.jp/cards/001373/files/49580_38158.html,sukaisan_kiko
2038,つかれ,1911,1991,,新字旧仮名,https://www.aozora.gr.jp/cards/001666/card2038.html,1666,漢那,浪笛,かんな,ろうてき,Kanna,Roteki,著者,1887,1939,https://www.aozora.gr.jp/cards/001666/files/2038_ruby_61210.zip,https://www.aozora.gr.jp/cards/001666/files/2038_61253.html,sukare
48991,スケツチ,1916,1995,1918,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48991.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48991_ruby_65680.zip,https://www.aozora.gr.jp/cards/000214/files/48991_65775.html,sukecchi
48991,スケツチ,1916,1995,1918,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48991.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48991_ruby_65680.zip,https://www.aozora.gr.jp/cards/000214/files/48991_65775.html,sukecchi
44723,助五郎余罪,1926,2000,,新字新仮名,https://www.aozora.gr.jp/cards/000304/card44723.html,304,牧,逸馬,まき,いつま,Maki,Itsuma,著者,1900-01-17,1935-06-29,https://www.aozora.gr.jp/cards/000304/files/44723_ruby_18795.zip,https://www.aozora.gr.jp/cards/000304/files/44723_18860.html,sukegoro_yozai
51117,月が出る,1919,1977,,新字新仮名,https://www.aozora.gr.jp/cards/001475/card51117.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/51117_ruby_51898.zip,https://www.aozora.gr.jp/cards/001475/files/51117_51917.html,sukiga_deru
47095,都喜姫,1899,1965,,新字旧仮名,https://www.aozora.gr.jp/cards/001055/card47095.html,1055,蒲原,有明,かんばら,ありあけ,Kanbara,Ariake,著者,1875-03-15,1952-02-03,https://www.aozora.gr.jp/cards/001055/files/47095_ruby_40798.zip,https://www.aozora.gr.jp/cards/001055/files/47095_41600.html,sukihime
44311,築地小劇場の旗挙,1924,1989,1926,新字旧仮名,https://www.aozora.gr.jp/cards/001154/card44311.html,1154,岸田,国士,きしだ,くにお,Kishida,Kunio,著者,1890-11-02,1954-03-05,https://www.aozora.gr.jp/cards/001154/files/44311_ruby_21569.zip,https://www.aozora.gr.jp/cards/001154/files/44311_21831.html,sukijishogekijono_kikyo
42429,月かげ,1924,1965,,新字新仮名,https://www.aozora.gr.jp/cards/000906/card42429.html,906,豊島,与志雄,とよしま,よしお,Toyoshima,Yoshio,著者,1890-11-27,1955-06-18,https://www.aozora.gr.jp/cards/000906/files/42429_ruby_28034.zip,https://www.aozora.gr.jp/cards/000906/files/42429_28075.html,sukikage
4496,月見の夕,1903,1977,,旧字旧仮名,https://www.aozora.gr.jp/cards/000118/card4496.html,118,長塚,節,ながつか,たかし,Nagatsuka,Takashi,著者,1879-04-03,1915-02-08,https://www.aozora.gr.jp/cards/000118/files/4496_ruby_14837.zip,https://www.aozora.gr.jp/cards/000118/files/4496_14869.html,sukimino_yube
49814,憑き物系統に関する民族的研究,1922,2008,,新字新仮名,https://www.aozora.gr.jp/cards/001344/card49814.html,1344,喜田,貞吉,きた,さだきち,Kita,Sadakichi,著者,1871-07-11,1939-07-03,https://www.aozora.gr.jp/cards/001344/files/49814_ruby_44388.zip,https://www.aozora.gr.jp/cards/001344/files/49814_44670.html,sukimonokeito
3833,好きな俳優,1924,1981,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3833.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3833_txt_12642.zip,https://www.aozora.gr.jp/cards/000311/files/3833_13047.html,sukina_haiyu
3737,すきな食べ物と嫌いな食べ物,1924,1981,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3737.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3737_ruby_12643.zip,https://www.aozora.gr.jp/cards/000311/files/3737_13048.html,sukina_tabemonoto
48677,月の隅田川,,1922,,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48677.html,237,大町,桂月,おおまち,けいげつ,Omachi,Keigetsu,著者,1869-03-06,1925-06-10,https://www.aozora.gr.jp/cards/000237/files/48677_txt_33204.zip,https://www.aozora.gr.jp/cards/000237/files/48677_34153.html,sukino_sumidagawa
48357,月の東京湾,,1922,,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48357.html,237,大町,桂月,おおまち,けいげつ,Omachi,Keigetsu,著者,1869-03-06,1925-06-10,https://www.aozora.gr.jp/cards/000237/files/48357_txt_32564.zip,https://www.aozora.gr.jp/cards/000237/files/48357_32579.html,sukino_tokyowan
1857,月の夜,,1987,1912,新字旧仮名,https://www.aozora.gr.jp/cards/000064/card1857.html,64,樋口,一葉,ひぐち,いちよう,Higuchi,Ichiyo,著者,1872-05-02,1896-11-23,https://www.aozora.gr.jp/cards/000064/files/1857_ruby_18925.zip,https://www.aozora.gr.jp/cards/000064/files/1857_18926.html,sukino_yo
1857,月の夜,,1987,1912,新字旧仮名,https://www.aozora.gr.jp/cards/000064/card1857.html,64,樋口,一葉,ひぐち,いちよう,Higuchi,Ichiyo,著者,1872-05-02,1896-11-23,https://www.aozora.gr.jp/cards/000064/files/1857_ruby_18925.zip,https://www.aozora.gr.jp/cards/000064/files/1857_18926.html,sukino_yo
45488,月の夜がたり,1924,1988,,新字新仮名,https://www.aozora.gr.jp/cards/000082/card45488.html,82,岡本,綺堂,おかもと,きどう,Okamoto,Kido,著者,1872-11-15,1939-03-01,https://www.aozora.gr.jp/cards/000082/files/45488_ruby_20796.zip,https://www.aozora.gr.jp/cards/000082/files/45488_21426.html,sukino_yogatari
52979,月とあざらし,1925,1977,1950,新字新仮名,https://www.aozora.gr.jp/cards/001475/card52979.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/52979_ruby_63193.zip,https://www.aozora.gr.jp/cards/001475/files/52979_63335.html,sukito_azarashi
3704,透き徹る秋,1921,1981,1953,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3704.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3704_ruby_12644.zip,https://www.aozora.gr.jp/cards/000311/files/3704_13049.html,sukitoru_aki
46151,月夜,1918,1978,1918,新字旧仮名,https://www.aozora.gr.jp/cards/000885/card46151.html,885,与謝野,晶子,よさの,あきこ,Yosano,Akiko,著者,1878-12-07,1942-05-29,https://www.aozora.gr.jp/cards/000885/files/46151_ruby_23789.zip,https://www.aozora.gr.jp/cards/000885/files/46151_24282.html,sukiyo
1929,月夜のでんしんばしら,1924,1986,,新字旧仮名,https://www.aozora.gr.jp/cards/000081/card1929.html,81,宮沢,賢治,みやざわ,けんじ,Miyazawa,Kenji,著者,1896-08-27,1933-09-21,https://www.aozora.gr.jp/cards/000081/files/1929_ruby_17838.zip,https://www.aozora.gr.jp/cards/000081/files/1929_17911.html,sukiyono_denshinbashira
43756,月夜のでんしんばしら,1924,1990,,新字新仮名,https://www.aozora.gr.jp/cards/000081/card43756.html,81,宮沢,賢治,みやざわ,けんじ,Miyazawa,Kenji,著者,1896-08-27,1933-09-21,https://www.aozora.gr.jp/cards/000081/files/43756_ruby_17596.zip,https://www.aozora.gr.jp/cards/000081/files/43756_17661.html,sukiyono_denshinbashira
51089,月夜と眼鏡,1922,1977,,新字新仮名,https://www.aozora.gr.jp/cards/001475/card51089.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/51089_ruby_53315.zip,https://www.aozora.gr.jp/cards/001475/files/51089_53359.html,sukiyoto_megane
54404,月夜とめがね,1922,1951,,新字新仮名,https://www.aozora.gr.jp/cards/001475/card54404.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/54404_ruby_46202.zip,https://www.aozora.gr.jp/cards/001475/files/54404_46246.html,sukiyoto_megane
49207,月夜峠,,2007,1909,新字新仮名,https://www.aozora.gr.jp/cards/000941/card49207.html,941,水野,葉舟,みずの,ようしゅう,Mizuno,Yoshu,著者,1883-04-09,1947-02-02,https://www.aozora.gr.jp/cards/000941/files/49207_ruby_32173.zip,https://www.aozora.gr.jp/cards/000941/files/49207_33041.html,sukiyotoge
46730,ツクツク法師,1925,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46730.html,96,夢野,久作,ゆめの,きゅうさく,Yumeno,Kyusaku,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46730_ruby_27652.zip,https://www.aozora.gr.jp/cards/000096/files/46730_27698.html,sukutsukuboshi
46730,ツクツク法師,1925,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46730.html,967,香倶土,三鳥,かぐつち,みどり,Kagutsuchi,Midori,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46730_ruby_27652.zip,https://www.aozora.gr.jp/cards/000096/files/46730_27698.html,sukutsukuboshi
57009,妻,1926,1986,"1981, 1982",新字新仮名,https://www.aozora.gr.jp/cards/001059/card57009.html,1059,斎藤,茂吉,さいとう,もきち,Saito,Mokichi,著者,1882-05-14,1953-02-25,https://www.aozora.gr.jp/cards/001059/files/57009_ruby_66945.zip,https://www.aozora.gr.jp/cards/001059/files/57009_66991.html,suma
58576,妻,1925,1981,1927,旧字旧仮名,https://www.aozora.gr.jp/cards/000168/card58576.html,168,横光,利一,よこみつ,りいち,Yokomitsu,Riichi,著者,1898-03-17,1947-12-30,https://www.aozora.gr.jp/cards/000168/files/58576_ruby_63230.zip,https://www.aozora.gr.jp/cards/000168/files/58576_63372.html,suma
48212,須磨明石,1906,1977,,旧字旧仮名,https://www.aozora.gr.jp/cards/000118/card48212.html,118,長塚,節,ながつか,たかし,Nagatsuka,Takashi,著者,1879-04-03,1915-02-08,https://www.aozora.gr.jp/cards/000118/files/48212_ruby_38820.zip,https://www.aozora.gr.jp/cards/000118/files/48212_39755.html,suma_akasi
48906,須磨子の死,1919,1995,1923,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48906.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48906_ruby_64020.zip,https://www.aozora.gr.jp/cards/000214/files/48906_64112.html,sumakono_shi
48906,須磨子の死,1919,1995,1923,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48906.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48906_ruby_64020.zip,https://www.aozora.gr.jp/cards/000214/files/48906_64112.html,sumakono_shi
52876,爪,1919,2002,1919,新字旧仮名,https://www.aozora.gr.jp/cards/000183/card52876.html,183,牧野,信一,まきの,しんいち,Makino,Shin'ichi,著者,1896-11-12,1936-03-24,https://www.aozora.gr.jp/cards/000183/files/52876_ruby_42848.zip,https://www.aozora.gr.jp/cards/000183/files/52876_43454.html,sume
2161,犯罪,1917,1981,1917,新字旧仮名,https://www.aozora.gr.jp/cards/000168/card2161.html,168,横光,利一,よこみつ,りいち,Yokomitsu,Riichi,著者,1898-03-17,1947-12-30,https://www.aozora.gr.jp/cards/000168/files/2161_ruby_5606.zip,https://www.aozora.gr.jp/cards/000168/files/2161_5607.html,sumi
50448,すみだ川,1909,2001,1963,新字旧仮名,https://www.aozora.gr.jp/cards/001341/card50448.html,1341,永井,荷風,ながい,かふう,Nagai,Kafu,著者,1879-12-03,1959-04-30,https://www.aozora.gr.jp/cards/001341/files/50448_ruby_54151.zip,https://www.aozora.gr.jp/cards/001341/files/50448_54190.html,sumidagawa
47032,隅田の春,1893,2003,1928,新字旧仮名,https://www.aozora.gr.jp/cards/000374/card47032.html,374,饗庭,篁村,あえば,こうそん,Aeba,Koson,著者,1855-09-25,1922-06-20,https://www.aozora.gr.jp/cards/000374/files/47032_ruby_31251.zip,https://www.aozora.gr.jp/cards/000374/files/47032_31783.html,sumidano_haru
52975,すみれとうぐいすの話,,1977,1924,新字新仮名,https://www.aozora.gr.jp/cards/001475/card52975.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/52975_ruby_72995.zip,https://www.aozora.gr.jp/cards/001475/files/52975_73042.html,sumireto_uguisuno_hanashi
45397,罪と罰（内田不知庵訳）,1892,1976,,旧字旧仮名,https://www.aozora.gr.jp/cards/000157/card45397.html,157,北村,透谷,きたむら,とうこく,Kitamura,Tokoku,著者,1868-12-29,1894-05-16,https://www.aozora.gr.jp/cards/000157/files/45397_ruby_19312.zip,https://www.aozora.gr.jp/cards/000157/files/45397_19347.html,sumito_batsu_fuchian
45396,「罪と罰」の殺人罪,1893,1976,,旧字旧仮名,https://www.aozora.gr.jp/cards/000157/card45396.html,157,北村,透谷,きたむら,とうこく,Kitamura,Tokoku,著者,1868-12-29,1894-05-16,https://www.aozora.gr.jp/cards/000157/files/45396_ruby_19313.zip,https://www.aozora.gr.jp/cards/000157/files/45396_19346.html,sumito_batsu_satsujinzai
49812,炭焼長者譚,1921,2008,,新字新仮名,https://www.aozora.gr.jp/cards/001344/card49812.html,1344,喜田,貞吉,きた,さだきち,Kita,Sadakichi,著者,1871-07-11,1939-07-03,https://www.aozora.gr.jp/cards/001344/files/49812_ruby_44385.zip,https://www.aozora.gr.jp/cards/001344/files/49812_44669.html,sumiyaki_chojatan
2545,炭焼のむすめ,1906,1956,,旧字旧仮名,https://www.aozora.gr.jp/cards/000118/card2545.html,118,長塚,節,ながつか,たかし,Nagatsuka,Takashi,著者,1879-04-03,1915-02-08,https://www.aozora.gr.jp/cards/000118/files/2545_ruby_21606.zip,https://www.aozora.gr.jp/cards/000118/files/2545_21607.html,sumiyakino_musume
2549,住吉祭,,1911,,新字旧仮名,https://www.aozora.gr.jp/cards/000885/card2549.html,885,与謝野,晶子,よさの,あきこ,Yosano,Akiko,著者,1878-12-07,1942-05-29,https://www.aozora.gr.jp/cards/000885/files/2549_ruby_8169.zip,https://www.aozora.gr.jp/cards/000885/files/2549_8745.html,sumiyoshi_matsuri
52976,すももの花の国から,,1977,1926,新字新仮名,https://www.aozora.gr.jp/cards/001475/card52976.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/52976_ruby_69907.zip,https://www.aozora.gr.jp/cards/001475/files/52976_69960.html,sumomono_hanano_kunikara
52906,砂浜,1921,2002,1921,新字旧仮名,https://www.aozora.gr.jp/cards/000183/card52906.html,183,牧野,信一,まきの,しんいち,Makino,Shin'ichi,著者,1896-11-12,1936-03-24,https://www.aozora.gr.jp/cards/000183/files/52906_ruby_42845.zip,https://www.aozora.gr.jp/cards/000183/files/52906_43452.html,sunahama
4082,つね子さんと兎,1921,1986,1921,新字旧仮名,https://www.aozora.gr.jp/cards/000286/card4082.html,286,野口,雨情,のぐち,うじょう,Noguchi,Ujo,著者,1882-05-29,1945-01-27,https://www.aozora.gr.jp/cards/000286/files/4082_ruby_13879.zip,https://www.aozora.gr.jp/cards/000286/files/4082_13925.html,sunekosanto_usagi
59941,寸感,1926,1998,1926,新字旧仮名,https://www.aozora.gr.jp/cards/001763/card59941.html,1763,佐藤,春夫,さとう,はるお,Sato,Haruo,著者,1892-04-09,1964-05-06,https://www.aozora.gr.jp/cards/001763/files/59941_txt_71854.zip,https://www.aozora.gr.jp/cards/001763/files/59941_71901.html,sunkan
51010,角笛吹く子,1921,1976,,新字新仮名,https://www.aozora.gr.jp/cards/001475/card51010.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/51010_ruby_51331.zip,https://www.aozora.gr.jp/cards/001475/files/51010_51332.html,sunobue_fuku_ko
49811,周防石城山神籠石探検記,1910,2008,,新字新仮名,https://www.aozora.gr.jp/cards/001344/card49811.html,1344,喜田,貞吉,きた,さだきち,Kita,Sadakichi,著者,1871-07-11,1939-07-03,https://www.aozora.gr.jp/cards/001344/files/49811_ruby_44386.zip,https://www.aozora.gr.jp/cards/001344/files/49811_44668.html,suo_iwakiyama_kogoishi
58540,西班牙犬の家,1917,1992,1967,新字新仮名,https://www.aozora.gr.jp/cards/001763/card58540.html,1763,佐藤,春夫,さとう,はるお,Sato,Haruo,著者,1892-04-09,1964-05-06,https://www.aozora.gr.jp/cards/001763/files/58540_ruby_62515.zip,https://www.aozora.gr.jp/cards/001763/files/58540_62557.html,supeinkenno_ie
153,素戔嗚尊,1920,1986,"1971, 1971",新字新仮名,https://www.aozora.gr.jp/cards/000879/card153.html,879,芥川,竜之介,あくたがわ,りゅうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,1927-07-24,https://www.aozora.gr.jp/cards/000879/files/153_ruby_2349.zip,https://www.aozora.gr.jp/cards/000879/files/153_15205.html,susanono_mikoto
47055,蔦葛木曽棧,"1922, 1926, 1930",1997,1976,新字新仮名,https://www.aozora.gr.jp/cards/000255/card47055.html,255,国枝,史郎,くにえだ,しろう,Kunieda,Shiro,著者,1887-10-10,1943-04-08,https://www.aozora.gr.jp/cards/000255/files/47055_ruby_58699.zip,https://www.aozora.gr.jp/cards/000255/files/47055_58737.html,sutakazura_kisono_kakehashi
154,捨児,1920,1987,"1971, 1971",新字新仮名,https://www.aozora.gr.jp/cards/000879/card154.html,879,芥川,竜之介,あくたがわ,りゅうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,1927-07-24,https://www.aozora.gr.jp/cards/000879/files/154_ruby_956.zip,https://www.aozora.gr.jp/cards/000879/files/154_15206.html,sutego
59445,スウィス日記,"1922, 1915, 1915, 1916, 1916",1998,1977,新字新仮名,https://www.aozora.gr.jp/cards/000277/card59445.html,277,辻村,伊助,つじむら,いすけ,Tsujimura,Isuke,著者,1886-04-22,1923-09-01,https://www.aozora.gr.jp/cards/000277/files/59445_ruby_74003.zip,https://www.aozora.gr.jp/cards/000277/files/59445_74041.html,suwisu_nikki
